parent_id,parent_term,child_id,child_term
18045,tail vertebral pre-cartilage condensation,19487,Tl26 vertebral pre-cartilage condensation
18045,tail vertebral pre-cartilage condensation,19389,Tl4 vertebral pre-cartilage condensation
18045,tail vertebral pre-cartilage condensation,19446,Tl14 vertebral pre-cartilage condensation
18045,tail vertebral pre-cartilage condensation,19615,Tl30 vertebral pre-cartilage condensation
18045,tail vertebral pre-cartilage condensation,19485,Tl24 vertebral pre-cartilage condensation
18045,tail vertebral pre-cartilage condensation,19390,Tl5 vertebral pre-cartilage condensation
18045,tail vertebral pre-cartilage condensation,19444,Tl12 vertebral pre-cartilage condensation
18045,tail vertebral pre-cartilage condensation,19613,Tl28 vertebral pre-cartilage condensation
18045,tail vertebral pre-cartilage condensation,19392,Tl7 vertebral pre-cartilage condensation
18045,tail vertebral pre-cartilage condensation,19488,Tl27 vertebral pre-cartilage condensation
18045,tail vertebral pre-cartilage condensation,19448,Tl16 vertebral pre-cartilage condensation
18045,tail vertebral pre-cartilage condensation,19366,Tl1 vertebral pre-cartilage condensation
18045,tail vertebral pre-cartilage condensation,19409,Tl11 vertebral pre-cartilage condensation
18045,tail vertebral pre-cartilage condensation,19482,Tl21 vertebral pre-cartilage condensation
18045,tail vertebral pre-cartilage condensation,19450,Tl18 vertebral pre-cartilage condensation
18045,tail vertebral pre-cartilage condensation,19367,Tl2 vertebral pre-cartilage condensation
18045,tail vertebral pre-cartilage condensation,19447,Tl15 vertebral pre-cartilage condensation
18045,tail vertebral pre-cartilage condensation,19616,Tl31 vertebral pre-cartilage condensation
19133,tarsus,19135,talus
19133,tarsus,18502,tarsus rest of mesenchyme
19133,tarsus,25072,tarsal bone
19133,tarsus,19134,calcaneus
19051,tectum,32870,inferior colliculus
19051,tectum,35828,subcommissural organ
19051,tectum,32869,superior colliculus
18215,tegmentum,35656,parabigeminal nucleus
18215,tegmentum,35302,edinger-westphal nucleus
18215,tegmentum,35294,dorsal tegmental nucleus
18215,tegmentum,35601,nucleus related to visual cortex
18215,tegmentum,35736,reticular tegmental nucleus
18215,tegmentum,35439,interpeduncular nucleus
18215,tegmentum,35886,trochlear IV nucleus
18215,tegmentum,35293,dorsal raphe nucleus
18215,tegmentum,35597,nucleus of darkschewitsch
18215,tegmentum,35605,oculomotor III nucleus
16910,telencephalon,32665,ganglionic eminence
16910,telencephalon,17548,choroid invagination
16910,telencephalon,17549,corpus striatum
16910,telencephalon,16912,telencephalon marginal layer
16910,telencephalon,17778,olfactory lobe
16910,telencephalon,32673,basal ganglia
16910,telencephalon,32845,hippocampus
16910,telencephalon,35237,cerebral white matter
16910,telencephalon,18797,temporal lobe
16910,telencephalon,35164,basal forebrain
16910,telencephalon,17774,telencephalon meninges
16910,telencephalon,16911,telencephalon mantle layer
16910,telencephalon,17544,cerebral cortex
16910,telencephalon,32837,telencephalon septum
16910,telencephalon,16913,telencephalon ventricular layer
16910,telencephalon,35405,hippocampal formation
16910,telencephalon,16914,lateral ventricle
17776,telencephalon dura mater,18551,falx cerebri
17774,telencephalon meninges,17776,telencephalon dura mater
17774,telencephalon meninges,17775,telencephalon arachnoid mater
17774,telencephalon meninges,17777,telencephalon pia mater
17774,telencephalon meninges,19054,telencephalon subarachnoid space
32837,telencephalon septum,35552,medial septal complex
32837,telencephalon septum,35485,lateral septal complex
32837,telencephalon septum,35763,septal nucleus
32837,telencephalon septum,35696,posterior septal complex
17682,temporal bone,19197,tympanic ring
17682,temporal bone,19015,zygomatic process
17682,temporal bone,18021,temporal bone squamous part
17682,temporal bone,19196,temporo-mandibular joint
17682,temporal bone,17683,temporal bone petrous part
17683,temporal bone petrous part,18714,temporo-mandibular joint primordium
18797,temporal lobe,35156,auditory cortex
18797,temporal lobe,35852,temporal cortex association area
18797,temporal lobe,18799,temporal lobe ventricular layer
18797,temporal lobe,19026,temporal lobe mantle layer
18797,temporal lobe,18798,temporal lobe marginal layer
35854,tendon,35853,tendo calcaneus
25053,tendon of biceps brachii,25055,short head of tendon of biceps brachii
25053,tendon of biceps brachii,25054,long head of tendon of biceps brachii
17972,testis,18332,rete testis
17972,testis,31240,surface epithelium of testis
17972,testis,18685,seminiferous cord
17972,testis,35856,testis cortical region
17972,testis,35858,testis mesenchyme
17972,testis,31476,seminiferous tubule
17972,testis,19179,tunica vaginalis testis
17972,testis,29603,vasculature of testis
17972,testis,18331,mediastinum testis
17972,testis,17973,coelomic epithelium of testis
17972,testis,35857,testis medullary region
17972,testis,18687,interstitium of the testis
17972,testis,29098,primary sex cord
17972,testis,29731,testicular branch of genital nerve
17972,testis,29114,developing vasculature of the testis
17972,testis,19289,tunica albuginea of testis
17540,thalamus,17542,thalamus marginal layer
17540,thalamus,35860,thalamus vascular element
17540,thalamus,18546,interthalamic adhesion
17540,thalamus,17541,thalamus mantle layer
17540,thalamus,17543,thalamus ventricular layer
17540,thalamus,35859,thalamic nucleus
17540,thalamus,35295,dorsal thalamus
17540,thalamus,35915,ventral thalamus
18603,thoracic aorta,17014,ascending aorta
18603,thoracic aorta,18605,descending thoracic aorta
19489,thoracic intervertebral disc,19517,T10 intervertebral disc
19489,thoracic intervertebral disc,19523,T12 intervertebral disc
19489,thoracic intervertebral disc,19505,T6 intervertebral disc
19489,thoracic intervertebral disc,19496,T3 intervertebral disc
19489,thoracic intervertebral disc,19493,T2 intervertebral disc
19489,thoracic intervertebral disc,19520,T11 intervertebral disc
19489,thoracic intervertebral disc,19502,T5 intervertebral disc
19489,thoracic intervertebral disc,19511,T8 intervertebral disc
19489,thoracic intervertebral disc,19490,T1 intervertebral disc
19489,thoracic intervertebral disc,19514,T9 intervertebral disc
19489,thoracic intervertebral disc,19526,T13 intervertebral disc
19489,thoracic intervertebral disc,19508,T7 intervertebral disc
19489,thoracic intervertebral disc,19499,T4 intervertebral disc
35862,thoracic segment of trunk,36001,mediastinum
18011,thoracic vertebra,19549,T8 vertebra
18011,thoracic vertebra,19552,T11 vertebra
18011,thoracic vertebra,19547,T6 vertebra
18011,thoracic vertebra,19550,T9 vertebra
18011,thoracic vertebra,19546,T5 vertebra
18011,thoracic vertebra,19544,T3 vertebra
18011,thoracic vertebra,19548,T7 vertebra
18011,thoracic vertebra,19551,T10 vertebra
18011,thoracic vertebra,19553,T12 vertebra
18011,thoracic vertebra,19554,T13 vertebra
18011,thoracic vertebra,19542,T1 vertebra
18011,thoracic vertebra,19543,T2 vertebra
18011,thoracic vertebra,19545,T4 vertebra
17679,thoracic vertebral cartilage condensation,19359,T2 vertebral cartilage condensation
17679,thoracic vertebral cartilage condensation,19360,T3 vertebral cartilage condensation
17679,thoracic vertebral cartilage condensation,19380,T12 vertebral cartilage condensation
17679,thoracic vertebral cartilage condensation,19376,T8 vertebral cartilage condensation
17679,thoracic vertebral cartilage condensation,19374,T6 vertebral cartilage condensation
17679,thoracic vertebral cartilage condensation,19378,T10 vertebral cartilage condensation
17679,thoracic vertebral cartilage condensation,19361,T4 vertebral cartilage condensation
17679,thoracic vertebral cartilage condensation,19358,T1 vertebral cartilage condensation
17679,thoracic vertebral cartilage condensation,19377,T9 vertebral cartilage condensation
17679,thoracic vertebral cartilage condensation,19381,T13 vertebral cartilage condensation
17679,thoracic vertebral cartilage condensation,19375,T7 vertebral cartilage condensation
17679,thoracic vertebral cartilage condensation,19379,T11 vertebral cartilage condensation
17679,thoracic vertebral cartilage condensation,19362,T5 vertebral cartilage condensation
17398,thoracic vertebral pre-cartilage condensation,19346,T11 vertebral pre-cartilage condensation
17398,thoracic vertebral pre-cartilage condensation,19334,T5 vertebral pre-cartilage condensation
17398,thoracic vertebral pre-cartilage condensation,19343,T8 vertebral pre-cartilage condensation
17398,thoracic vertebral pre-cartilage condensation,19341,T6 vertebral pre-cartilage condensation
17398,thoracic vertebral pre-cartilage condensation,19332,T3 vertebral pre-cartilage condensation
17398,thoracic vertebral pre-cartilage condensation,19347,T12 vertebral pre-cartilage condensation
17398,thoracic vertebral pre-cartilage condensation,19330,T1 vertebral pre-cartilage condensation
17398,thoracic vertebral pre-cartilage condensation,19345,T10 vertebral pre-cartilage condensation
17398,thoracic vertebral pre-cartilage condensation,19344,T9 vertebral pre-cartilage condensation
17398,thoracic vertebral pre-cartilage condensation,19342,T7 vertebral pre-cartilage condensation
17398,thoracic vertebral pre-cartilage condensation,19333,T4 vertebral pre-cartilage condensation
17398,thoracic vertebral pre-cartilage condensation,19348,T13 vertebral pre-cartilage condensation
17398,thoracic vertebral pre-cartilage condensation,19331,T2 vertebral pre-cartilage condensation
18768,thymus,35863,thymus cortex
18768,thymus,19306,thymus thin fibrous capsule
18768,thymus,19305,thymus medullary core
18768,thymus,35864,thymus epithelium
19305,thymus medullary core,35395,hassall's corpuscle
17070,thyroglossal duct,18540,thyroglossal duct median lobe
18622,thyroid artery,18624,superior thyroid artery
18622,thyroid artery,18623,inferior thyroid artery
17068,thyroid gland,18195,thyroid gland isthmus
17068,thyroid gland,17069,foramen caecum
17068,thyroid gland,17070,thyroglossal duct
17068,thyroid gland,18196,thyroid gland lobe
17068,thyroid gland,36030,ultimobranchial body
18197,thyroid gland left lobe,19307,thyroid gland left lobe colloid-filled follicles
18196,thyroid gland lobe,18198,thyroid gland right lobe
18196,thyroid gland lobe,18197,thyroid gland left lobe
18198,thyroid gland right lobe,19308,thyroid gland right lobe colloid-filled follicles
16361,thyroid primordium,16362,thyroid primordium mesenchyme
16361,thyroid primordium,25357,thyroid primordium endoderm
18648,thyroid vein,18764,superior thyroid vein
18648,thyroid vein,18763,inferior thyroid vein
35867,tibialis muscle,35866,tibialis anterior
35868,tissue,32738,epithelium
35868,tissue,32715,muscle tissue
35868,tissue,16097,mesenchyme
35868,tissue,35251,connective tissue
19593,Tl1 intervertebral disc,19594,Tl1 nucleus pulposus
19593,Tl1 intervertebral disc,19595,Tl1 annulus fibrosus
25150,Tl1 segmental spinal nerve,25153,Tl1 ventral root
25150,Tl1 segmental spinal nerve,25151,Tl1 dorsal root
19602,Tl1 vertebra,25544,Tl1 vertebral canal
19602,Tl1 vertebra,25542,Tl1 vertebra centrum
19602,Tl1 vertebra,25545,Tl1 vertebra neural arch
25545,Tl1 vertebra neural arch,25549,Tl1 neural arch transverse process
25545,Tl1 vertebra neural arch,25547,Tl1 neural arch pedicle
25545,Tl1 vertebra neural arch,25548,cartilage primordium of future Tl1 spinous process
25545,Tl1 vertebra neural arch,25546,Tl1 neural arch lamina
19635,Tl10 intervertebral disc,19637,Tl10 annulus fibrosus
19635,Tl10 intervertebral disc,19636,Tl10 nucleus pulposus
25213,Tl10 segmental spinal nerve,25314,Tl10 dorsal root
25213,Tl10 segmental spinal nerve,25315,Tl10 ventral root
19647,Tl10 vertebra,25550,Tl10 vertebra centrum
19647,Tl10 vertebra,25552,Tl10 vertebral canal
19647,Tl10 vertebra,25553,Tl10 vertebra neural arch
25553,Tl10 vertebra neural arch,25555,Tl10 neural arch pedicle
25553,Tl10 vertebra neural arch,25554,Tl10 neural arch lamina
25553,Tl10 vertebra neural arch,25557,Tl10 neural arch transverse process
25553,Tl10 vertebra neural arch,25556,cartilage primordium of future Tl10 spinous process
19638,Tl11 intervertebral disc,19640,Tl11 annulus fibrosus
19638,Tl11 intervertebral disc,19639,Tl11 nucleus pulposus
25214,Tl11 segmental spinal nerve,25317,Tl11 ventral root
25214,Tl11 segmental spinal nerve,25316,Tl11 dorsal root
19648,Tl11 vertebra,25560,Tl11 vertebral canal
19648,Tl11 vertebra,25558,Tl11 vertebra centrum
19648,Tl11 vertebra,25561,Tl11 vertebra neural arch
25561,Tl11 vertebra neural arch,25565,Tl11 neural arch transverse process
25561,Tl11 vertebra neural arch,25563,Tl11 neural arch pedicle
25561,Tl11 vertebra neural arch,25564,cartilage primordium of future Tl11 spinous process
25561,Tl11 vertebra neural arch,25562,Tl11 neural arch lamina
19649,Tl12 intervertebral disc,19650,Tl12 nucleus pulposus
19649,Tl12 intervertebral disc,19651,Tl12 annulus fibrosus
25215,Tl12 segmental spinal nerve,25318,Tl12 dorsal root
25215,Tl12 segmental spinal nerve,25319,Tl12 ventral root
19673,Tl12 vertebra,25566,Tl12 vertebra centrum
19673,Tl12 vertebra,25569,Tl12 vertebra neural arch
19673,Tl12 vertebra,25568,Tl12 vertebral canal
25569,Tl12 vertebra neural arch,25571,Tl12 neural arch pedicle
25569,Tl12 vertebra neural arch,25570,Tl12 neural arch lamina
25569,Tl12 vertebra neural arch,25573,Tl12 neural arch transverse process
25569,Tl12 vertebra neural arch,25572,cartilage primordium of future Tl12 spinous process
19652,Tl13 intervertebral disc,19653,Tl13 nucleus pulposus
19652,Tl13 intervertebral disc,19654,Tl13 annulus fibrosus
25216,Tl13 segmental spinal nerve,25320,Tl13 dorsal root
25216,Tl13 segmental spinal nerve,25321,Tl13 ventral root
19674,Tl13 vertebra,25577,Tl13 vertebra neural arch
19674,Tl13 vertebra,25574,Tl13 vertebra centrum
19674,Tl13 vertebra,25576,Tl13 vertebral canal
25577,Tl13 vertebra neural arch,25580,cartilage primordium of future Tl13 spinous process
25577,Tl13 vertebra neural arch,25579,Tl13 neural arch pedicle
25577,Tl13 vertebra neural arch,25581,Tl13 neural arch transverse process
25577,Tl13 vertebra neural arch,25578,Tl13 neural arch lamina
19655,Tl14 intervertebral disc,19656,Tl14 nucleus pulposus
19655,Tl14 intervertebral disc,19657,Tl14 annulus fibrosus
25217,Tl14 segmental spinal nerve,25323,Tl14 ventral root
25217,Tl14 segmental spinal nerve,25322,Tl14 dorsal root
19675,Tl14 vertebra,25582,Tl14 vertebra centrum
19675,Tl14 vertebra,25585,Tl14 vertebra neural arch
19675,Tl14 vertebra,25584,Tl14 vertebral canal
25585,Tl14 vertebra neural arch,25589,Tl14 neural arch transverse process
25585,Tl14 vertebra neural arch,25587,Tl14 neural arch pedicle
25585,Tl14 vertebra neural arch,25588,cartilage primordium of future Tl14 spinous process
25585,Tl14 vertebra neural arch,25586,Tl14 neural arch lamina
19658,Tl15 intervertebral disc,19659,Tl15 nucleus pulposus
19658,Tl15 intervertebral disc,19660,Tl15 annulus fibrosus
25218,Tl15 segmental spinal nerve,25325,Tl15 ventral root
25218,Tl15 segmental spinal nerve,25324,Tl15 dorsal root
19676,Tl15 vertebra,25592,Tl15 vertebral canal
19676,Tl15 vertebra,25593,Tl15 vertebra neural arch
19676,Tl15 vertebra,25590,Tl15 vertebra centrum
25593,Tl15 vertebra neural arch,25597,Tl15 neural arch transverse process
25593,Tl15 vertebra neural arch,25595,Tl15 neural arch pedicle
25593,Tl15 vertebra neural arch,25594,Tl15 neural arch lamina
25593,Tl15 vertebra neural arch,25596,cartilage primordium of future Tl15 spinous process
19661,Tl16 intervertebral disc,19662,Tl16 nucleus pulposus
19661,Tl16 intervertebral disc,19663,Tl16 annulus fibrosus
25219,Tl16 segmental spinal nerve,25326,Tl16 dorsal root
25219,Tl16 segmental spinal nerve,25327,Tl16 ventral root
19677,Tl16 vertebra,25600,Tl16 vertebral canal
19677,Tl16 vertebra,25601,Tl16 vertebra neural arch
19677,Tl16 vertebra,25598,Tl16 vertebra centrum
25601,Tl16 vertebra neural arch,25603,Tl16 neural arch pedicle
25601,Tl16 vertebra neural arch,25602,Tl16 neural arch lamina
25601,Tl16 vertebra neural arch,25605,Tl16 neural arch transverse process
25601,Tl16 vertebra neural arch,25604,cartilage primordium of future Tl16 spinous process
19664,Tl17 intervertebral disc,19666,Tl17 annulus fibrosus
19664,Tl17 intervertebral disc,19665,Tl17 nucleus pulposus
25220,Tl17 segmental spinal nerve,25329,Tl17 ventral root
25220,Tl17 segmental spinal nerve,25328,Tl17 dorsal root
19678,Tl17 vertebra,25608,Tl17 vertebral canal
19678,Tl17 vertebra,25609,Tl17 vertebra neural arch
19678,Tl17 vertebra,25606,Tl17 vertebra centrum
25609,Tl17 vertebra neural arch,25613,Tl17 neural arch transverse process
25609,Tl17 vertebra neural arch,25611,Tl17 neural arch pedicle
25609,Tl17 vertebra neural arch,25612,cartilage primordium of future Tl17 spinous process
