Accession	Title	Gene Symbol	Stage	User Stage	EMAGE Submission Accession	Authors
PMID:9342050	Isoform-specific expression and function of neuregulin.	Nrg1	TS20	12.0 dpc	EMAGE:695	Meyer D, Yamaai T, Garratt A, Riethmacher-Sonnenberg E, Kane D, Theill LE, Birchmeier C
PMID:9342050	Isoform-specific expression and function of neuregulin.	Nrg1	TS12	8.0 dpc	EMAGE:692	Meyer D, Yamaai T, Garratt A, Riethmacher-Sonnenberg E, Kane D, Theill LE, Birchmeier C
PMID:9342050	Isoform-specific expression and function of neuregulin.	Nrg1	TS15	9.5 dpc	EMAGE:694	Meyer D, Yamaai T, Garratt A, Riethmacher-Sonnenberg E, Kane D, Theill LE, Birchmeier C
PMID:1356009	Isolation and analysis of embryonic expression of Hox-4.9, a member of the murine labial-like gene family.	Hoxd1	TS19	11 dpc	EMAGE:4608	Frohman MA, Martin GR
PMID:1356009	Isolation and analysis of embryonic expression of Hox-4.9, a member of the murine labial-like gene family.	Hoxd1	TS17	11.5 dpc	EMAGE:5789	Frohman MA, Martin GR
PMID:11094092	Isolation and characterization of Suv39h2, a second histone H3 methyltransferase gene that displays testis-specific expression.	Suv39h1	TS14	9.5 dpc	EMAGE:5119	O'Carroll D, Scherthan H, Peters AH, Opravil S, Haynes AR, Laible G, Rea S, Schmid M, Lebersorger A, Jerratsch M, Sattler L, Mattei MG, Denny P, Brown SD, Schweizer D, Jenuwein T
PMID:11094092	Isolation and characterization of Suv39h2, a second histone H3 methyltransferase gene that displays testis-specific expression.	Suv39h2	TS14	9.5 dpc	EMAGE:5120	O'Carroll D, Scherthan H, Peters AH, Opravil S, Haynes AR, Laible G, Rea S, Schmid M, Lebersorger A, Jerratsch M, Sattler L, Mattei MG, Denny P, Brown SD, Schweizer D, Jenuwein T
PMID:11641222	Isolation and characterization of a downstream target of Pax6 in the mammalian retinal primordium.	Necab2	TS17	10.5 dpc	EMAGE:3678	Bernier G, Vukovich W, Neidhardt L, Herrmann BG, Gruss P
PMID:11641222	Isolation and characterization of a downstream target of Pax6 in the mammalian retinal primordium.	Necab2	TS17	10.5 dpc	EMAGE:3681	Bernier G, Vukovich W, Neidhardt L, Herrmann BG, Gruss P
PMID:11641222	Isolation and characterization of a downstream target of Pax6 in the mammalian retinal primordium.	Pax6	TS17	10.5 dpc	EMAGE:996	Bernier G, Vukovich W, Neidhardt L, Herrmann BG, Gruss P
PMID:11641222	Isolation and characterization of a downstream target of Pax6 in the mammalian retinal primordium.	Pax6	TS20	12.5 dpc	EMAGE:995	Bernier G, Vukovich W, Neidhardt L, Herrmann BG, Gruss P
PMID:11641222	Isolation and characterization of a downstream target of Pax6 in the mammalian retinal primordium.	Lhx2	TS14	9.5 dpc	EMAGE:959	Bernier G, Vukovich W, Neidhardt L, Herrmann BG, Gruss P
PMID:11641222	Isolation and characterization of a downstream target of Pax6 in the mammalian retinal primordium.	Rax	TS15	9.5 dpc	EMAGE:3447	Bernier G, Vukovich W, Neidhardt L, Herrmann BG, Gruss P
PMID:11641222	Isolation and characterization of a downstream target of Pax6 in the mammalian retinal primordium.	Rax	TS15	9.5 dpc	EMAGE:3448	Bernier G, Vukovich W, Neidhardt L, Herrmann BG, Gruss P
PMID:11641222	Isolation and characterization of a downstream target of Pax6 in the mammalian retinal primordium.	Necab2	TS15	9.5 dpc	EMAGE:3679	Bernier G, Vukovich W, Neidhardt L, Herrmann BG, Gruss P
PMID:11641222	Isolation and characterization of a downstream target of Pax6 in the mammalian retinal primordium.	Necab2	TS15	9.5 dpc	EMAGE:3682	Bernier G, Vukovich W, Neidhardt L, Herrmann BG, Gruss P
PMID:11641222	Isolation and characterization of a downstream target of Pax6 in the mammalian retinal primordium.	Necab2	TS15	9.5 dpc	EMAGE:3683	Bernier G, Vukovich W, Neidhardt L, Herrmann BG, Gruss P
PMID:11641222	Isolation and characterization of a downstream target of Pax6 in the mammalian retinal primordium.	Lhx2	TS15	9.5 dpc	EMAGE:528	Bernier G, Vukovich W, Neidhardt L, Herrmann BG, Gruss P
PMID:11641222	Isolation and characterization of a downstream target of Pax6 in the mammalian retinal primordium.	Otx2	TS15	9.5 dpc	EMAGE:805	Bernier G, Vukovich W, Neidhardt L, Herrmann BG, Gruss P
PMID:11641222	Isolation and characterization of a downstream target of Pax6 in the mammalian retinal primordium.	Six3	TS15		EMAGE:3406	Bernier G, Vukovich W, Neidhardt L, Herrmann BG, Gruss P
PMID:9790763	Isolation and characterization of a human gene containing a nuclear localization signal from the critical region for velo-cardio-facial syndrome on 22q11.	Mrpl40	TS15	9.5 dpc	EMAGE:4562	Funke B, Puech A, Saint-Jore B, Pandita R, Skoultchi A, Morrow B
PMID:10320775	Isolation and characterization of a mouse SRY-related cDNA, mSox7.	Sox7	TS10	7.5 dpc	EMAGE:704	Taniguchi K, Hiraoka Y, Ogawa M, Sakai Y, Kido S, Aiso S
PMID:10320775	Isolation and characterization of a mouse SRY-related cDNA, mSox7.	Sox7	TS11	7.75 dpc	EMAGE:599	Taniguchi K, Hiraoka Y, Ogawa M, Sakai Y, Kido S, Aiso S
PMID:10320775	Isolation and characterization of a mouse SRY-related cDNA, mSox7.	Sox7	TS15	9.5 dpc	EMAGE:5096	Taniguchi K, Hiraoka Y, Ogawa M, Sakai Y, Kido S, Aiso S
PMID:1678612	Isolation and characterization of a novel cDNA clone encoding a homeodomain that is developmentally regulated in the ventral forebrain.	Dlx2	TS20	12.5 dpc	EMAGE:935	Porteus MH, Bulfone A, Ciaranello RD, Rubenstein JL
PMID:11641222	Isolation and characterization of a downstream target of Pax6 in the mammalian retinal primordium.	Necab2	TS14	9 dpc	EMAGE:3680	Bernier G, Vukovich W, Neidhardt L, Herrmann BG, Gruss P
PMID:11414760	Isolation and characterization of a novel gene from the DiGeorge chromosomal region that encodes for a mediator subunit.	Med15	TS17	10.5 dpc	EMAGE:4542	Berti L, Mittler G, Przemeck GK, Stelzer G, Ganzler B, Amati F, Conti E, Dallapiccola B, Hrabe de Angelis M, Novelli G, Meisterernst M
PMID:2154335	Isolation and characterization of a zinc finger polypeptide gene at the human chromosome 11 Wilms' tumor locus.	Wt1	TS14	9.5 dpc	EMAGE:3557	Call KM, Glaser T, Ito CY, Buckler AJ, Pelletier J, Haber DA, Rose EA, Kral A, Yeger H, Lewis WH
PMID:9770492	Isolation and characterization of mammalian homologs of the Drosophila gene glial cells missing.	Gcm2	TS17	10.5 dpc	EMAGE:4266	Kim J, Jones BW, Zock C, Chen Z, Wang H, Goodman CS, Anderson DJ
PMID:9770492	Isolation and characterization of mammalian homologs of the Drosophila gene glial cells missing.	Gcm2	TS18	11 dpc	EMAGE:4267	Kim J, Jones BW, Zock C, Chen Z, Wang H, Goodman CS, Anderson DJ
PMID:8922524	Isolation and characterization of mouse dishevelled-3.	Dvl3	TS17	10.5 dpc	EMAGE:5073	Tsang M, Lijam N, Yang Y, Beier DR, Wynshaw-Boris A, Sussman DJ
PMID:10882522	Isolation and characterization of the novel popeye gene family expressed in skeletal muscle and heart.	Bves	TS15	9.5 dpc	EMAGE:4689	AndrÃ©e B, Hillemann T, Kessler-Icekson G, Schmitt-John T, Jockusch H, Arnold HH, Brand T
PMID:14678836	Isolation and expression pattern of three mouse homologues of chick Rgm.	Pax3	TS17	10.5 dpc	EMAGE:3883	Schmidtmer J, Engelkamp D
PMID:14678836	Isolation and expression pattern of three mouse homologues of chick Rgm.	Pax3	TS15	9.5 dpc	EMAGE:3882	Schmidtmer J, Engelkamp D
PMID:14678836	Isolation and expression pattern of three mouse homologues of chick Rgm.	Rgmb	TS15	9.5 dpc	EMAGE:4107	Schmidtmer J, Engelkamp D
PMID:14678836	Isolation and expression pattern of three mouse homologues of chick Rgm.	Hfe2	TS15	9.5 dpc	EMAGE:4108	Schmidtmer J, Engelkamp D
PMID:14678836	Isolation and expression pattern of three mouse homologues of chick Rgm.	Rgma	TS15	9.5 dpc	EMAGE:4132	Schmidtmer J, Engelkamp D
PMID:7896292	Isolation and genetic mapping of two novel members of the murine Wnt gene family, Wnt11 and Wnt12, and the mapping of Wnt5a and Wnt7a.	Wnt10b	TS18	11.5 dpc	EMAGE:5215	Adamson MC, Dennis C, Delaney S, Christiansen J, Monkley S, Kozak CA, Wainwright B
PMID:3595563	Isolation and nucleotide sequence of mouse NCAM cDNA that codes for a Mr 79,000 polypeptide without a membrane-spanning region.	Ncam1	TS15	9.5 dpc	EMAGE:711	Barthels D, Santoni MJ, Wille W, Ruppert C, Chaix JC, Hirsch MR, Fontecilla-Camps JC, Goridis C
PMID:1477139	Isolation and sequence of the murine Fgf6 cDNA.	Fgf6	TS17	10.5 dpc	EMAGE:3464	Ollendorff V, Rosnet O, Marics I, Birnbaum D, deLapeyriere O
PMID:1295727	Isolation of Sna, a mouse gene homologous to the Drosophila genes snail and escargot: its expression pattern suggests multiple roles during postimplantation development.	Snai1	TS17	10.5 dpc	EMAGE:594	Smith DE, Franco del Amo F, Gridley T
PMID:1295727	Isolation of Sna, a mouse gene homologous to the Drosophila genes snail and escargot: its expression pattern suggests multiple roles during postimplantation development.	Crabp1	TS12	7 Somite no.	EMAGE:143	Smith DE, Franco del Amo F, Gridley T
PMID:1295727	Isolation of Sna, a mouse gene homologous to the Drosophila genes snail and escargot: its expression pattern suggests multiple roles during postimplantation development.	Snai1	TS12	7 Somite no.	EMAGE:593	Smith DE, Franco del Amo F, Gridley T
PMID:1295727	Isolation of Sna, a mouse gene homologous to the Drosophila genes snail and escargot: its expression pattern suggests multiple roles during postimplantation development.	Snai1	TS10	7.5 dpc	EMAGE:701	Smith DE, Franco del Amo F, Gridley T
PMID:1295727	Isolation of Sna, a mouse gene homologous to the Drosophila genes snail and escargot: its expression pattern suggests multiple roles during postimplantation development.	Snai1	TS10	7.5 dpc	EMAGE:705	Smith DE, Franco del Amo F, Gridley T
PMID:1295727	Isolation of Sna, a mouse gene homologous to the Drosophila genes snail and escargot: its expression pattern suggests multiple roles during postimplantation development.	T	TS10	7.75 dpc	EMAGE:700	Smith DE, Franco del Amo F, Gridley T
PMID:1295727	Isolation of Sna, a mouse gene homologous to the Drosophila genes snail and escargot: its expression pattern suggests multiple roles during postimplantation development.	Snai1	TS12	8.5 dpc	EMAGE:3279	Smith DE, Franco del Amo F, Gridley T
PMID:1295727	Isolation of Sna, a mouse gene homologous to the Drosophila genes snail and escargot: its expression pattern suggests multiple roles during postimplantation development.	Snai1	TS15	9.5 dpc	EMAGE:595	Smith DE, Franco del Amo F, Gridley T
PMID:2318343	Isolation of cDNAs encoding four mouse FGF family members and characterization of their expression patterns during embryogenesis.	Fgf4	TS17	10.5 dpc	EMAGE:228	Hébert JM, Basilico C, Goldfarb M, Haub O, Martin GR
PMID:2318343	Isolation of cDNAs encoding four mouse FGF family members and characterization of their expression patterns during embryogenesis.	Fgf4	TS17	10.5 dpc	EMAGE:229	Hébert JM, Basilico C, Goldfarb M, Haub O, Martin GR
PMID:2318343	Isolation of cDNAs encoding four mouse FGF family members and characterization of their expression patterns during embryogenesis.	Bach2	TS17	10.5 dpc	EMAGE:5131	Hébert JM, Basilico C, Goldfarb M, Haub O, Martin GR
PMID:2318343	Isolation of cDNAs encoding four mouse FGF family members and characterization of their expression patterns during embryogenesis.	Fgf4	TS17	10.5 dpc	EMAGE:6010	Hébert JM, Basilico C, Goldfarb M, Haub O, Martin GR
PMID:2318343	Isolation of cDNAs encoding four mouse FGF family members and characterization of their expression patterns during embryogenesis.	Fgf4	TS17	10.75 dpc	EMAGE:4581	Hébert JM, Basilico C, Goldfarb M, Haub O, Martin GR
PMID:2318343	Isolation of cDNAs encoding four mouse FGF family members and characterization of their expression patterns during embryogenesis.	Fgf4	TS06	4.5 dpc	EMAGE:286	Hébert JM, Basilico C, Goldfarb M, Haub O, Martin GR
PMID:2318343	Isolation of cDNAs encoding four mouse FGF family members and characterization of their expression patterns during embryogenesis.	Fgf4	TS07	5.5 dpc	EMAGE:129	Hébert JM, Basilico C, Goldfarb M, Haub O, Martin GR
PMID:2318343	Isolation of cDNAs encoding four mouse FGF family members and characterization of their expression patterns during embryogenesis.	Fgf5	TS07	5.5 dpc	EMAGE:663	Hébert JM, Basilico C, Goldfarb M, Haub O, Martin GR
PMID:2318343	Isolation of cDNAs encoding four mouse FGF family members and characterization of their expression patterns during embryogenesis.	Fgf4	TS08	6.25 dpc	EMAGE:188	Hébert JM, Basilico C, Goldfarb M, Haub O, Martin GR
PMID:2318343	Isolation of cDNAs encoding four mouse FGF family members and characterization of their expression patterns during embryogenesis.	Fgf5	TS08	6.5 dpc	EMAGE:697	Hébert JM, Basilico C, Goldfarb M, Haub O, Martin GR
PMID:2318343	Isolation of cDNAs encoding four mouse FGF family members and characterization of their expression patterns during embryogenesis.	Fgf4	TS10	7.25 dpc	EMAGE:189	Hébert JM, Basilico C, Goldfarb M, Haub O, Martin GR
PMID:2318343	Isolation of cDNAs encoding four mouse FGF family members and characterization of their expression patterns during embryogenesis.	Fgf5	TS11	7.75 dpc	EMAGE:662	Hébert JM, Basilico C, Goldfarb M, Haub O, Martin GR
PMID:2318343	Isolation of cDNAs encoding four mouse FGF family members and characterization of their expression patterns during embryogenesis.	Fgf4	TS12	8.5 dpc	EMAGE:516	Hébert JM, Basilico C, Goldfarb M, Haub O, Martin GR
PMID:2318343	Isolation of cDNAs encoding four mouse FGF family members and characterization of their expression patterns during embryogenesis.	Fgf4	TS14	9.5 dpc	EMAGE:657	Hébert JM, Basilico C, Goldfarb M, Haub O, Martin GR
PMID:2318343	Isolation of cDNAs encoding four mouse FGF family members and characterization of their expression patterns during embryogenesis.	Fgf4	TS15	9.5 dpc	EMAGE:227	Hébert JM, Basilico C, Goldfarb M, Haub O, Martin GR
PMID:2318343	Isolation of cDNAs encoding four mouse FGF family members and characterization of their expression patterns during embryogenesis.	Fgf4	TS15	9.5 dpc	EMAGE:230	Hébert JM, Basilico C, Goldfarb M, Haub O, Martin GR
PMID:2318343	Isolation of cDNAs encoding four mouse FGF family members and characterization of their expression patterns during embryogenesis.	Fgf4	TS03		EMAGE:283	Hébert JM, Basilico C, Goldfarb M, Haub O, Martin GR
PMID:2318343	Isolation of cDNAs encoding four mouse FGF family members and characterization of their expression patterns during embryogenesis.	Fgf4	TS03		EMAGE:284	Hébert JM, Basilico C, Goldfarb M, Haub O, Martin GR
PMID:2318343	Isolation of cDNAs encoding four mouse FGF family members and characterization of their expression patterns during embryogenesis.	Fgf4	TS10		EMAGE:226	Hébert JM, Basilico C, Goldfarb M, Haub O, Martin GR
PMID:12124942	Isolation of differentially expressed genes from wild-type and Twist mutant mouse limb buds.	Ptn	TS16	10.5 dpc	EMAGE:4866	Loebel DA, O'Rourke MP, Steiner KA, Banyer J, Tam PP
PMID:12124942	Isolation of differentially expressed genes from wild-type and Twist mutant mouse limb buds.	Dnm3os	TS17	10.5 dpc	EMAGE:5009	Loebel DA, O'Rourke MP, Steiner KA, Banyer J, Tam PP
PMID:12124942	Isolation of differentially expressed genes from wild-type and Twist mutant mouse limb buds.	Dnm3os	TS19	11.5 dpc	EMAGE:5010	Loebel DA, O'Rourke MP, Steiner KA, Banyer J, Tam PP
PMID:12124942	Isolation of differentially expressed genes from wild-type and Twist mutant mouse limb buds.	Dnm3os	TS15	9.5 dpc	EMAGE:5008	Loebel DA, O'Rourke MP, Steiner KA, Banyer J, Tam PP
PMID:12665558	Isolation of hepatoblasts based on the expression of Dlk/Pref-1.	Dlk1	TS15	10.5 dpc	EMAGE:5003	Tanimizu N, Nishikawa M, Saito H, Tsujimura T, Miyajima A
PMID:7671812	Isolation of novel tissue-specific genes from cDNA libraries representing the individual tissue constituents of the gastrulating mouse embryo.	Apoe	TS11	7.5 dpc	EMAGE:972	Harrison SM, Dunwoodie SL, Arkell RM, Lehrach H, Beddington RS
PMID:1983472	Isolation of the mouse Hox-2.9 gene; analysis of embryonic expression suggests that positional information along the anterior-posterior axis is specified by mesoderm.	Hoxb1	TS17	10.5 dpc	EMAGE:770	Frohman MA, Boyle M, Martin GR
PMID:1983472	Isolation of the mouse Hox-2.9 gene; analysis of embryonic expression suggests that positional information along the anterior-posterior axis is specified by mesoderm.	Hoxb1	TS11	7.5 dpc	EMAGE:777	Frohman MA, Boyle M, Martin GR
PMID:1983472	Isolation of the mouse Hox-2.9 gene; analysis of embryonic expression suggests that positional information along the anterior-posterior axis is specified by mesoderm.	Hoxb1	TS11	7.75 dpc	EMAGE:772	Frohman MA, Boyle M, Martin GR
PMID:1983472	Isolation of the mouse Hox-2.9 gene; analysis of embryonic expression suggests that positional information along the anterior-posterior axis is specified by mesoderm.	Hoxb1	TS15	9.5 dpc	EMAGE:3367	Frohman MA, Boyle M, Martin GR
PMID:1983472	Isolation of the mouse Hox-2.9 gene; analysis of embryonic expression suggests that positional information along the anterior-posterior axis is specified by mesoderm.	Hoxb1	TS15	9.5 dpc	EMAGE:775	Frohman MA, Boyle M, Martin GR
PMID:1983472	Isolation of the mouse Hox-2.9 gene; analysis of embryonic expression suggests that positional information along the anterior-posterior axis is specified by mesoderm.	Hoxb1	TS15	9.5 dpc	EMAGE:776	Frohman MA, Boyle M, Martin GR
PMID:2318343	Isolation of cDNAs encoding four mouse FGF family members and characterization of their expression patterns during embryogenesis.	Fgf4	TS06		EMAGE:285	Hébert JM, Basilico C, Goldfarb M, Haub O, Martin GR
PMID:9486542	JAGGED2: a putative Notch ligand expressed in the apical ectodermal ridge and in sites of epithelial-mesenchymal interactions.	Jag2	TS18	10.5 dpc	EMAGE:3759	Valsecchi C, Ghezzi C, Ballabio A, Rugarli EI
PMID:9486542	JAGGED2: a putative Notch ligand expressed in the apical ectodermal ridge and in sites of epithelial-mesenchymal interactions.	Jag2	TS15	9 dpc	EMAGE:3758	Valsecchi C, Ghezzi C, Ballabio A, Rugarli EI
PMID:15977176	JAM-A expression during embryonic development.	F11r	TS15	9.5 dpc	EMAGE:5959	Parris JJ, Cooke VG, Skarnes WC, Duncan MK, Naik UP
PMID:9012517	Joint patterning defects caused by single and double mutations in members of the bone morphogenetic protein (BMP) family.	Gdf5	TS19	11.5 dpc	EMAGE:5854	Storm EE, Kingsley DM
PMID:10529422	Key roles of retinoic acid receptors alpha and beta in the patterning of the caudal hindbrain, pharyngeal arches and otocyst in the mouse.	Mafb	TS13	8.5 dpc	EMAGE:696	Dupe V, Ghyselinck NB, Wendling O, Chambon P, Mark M
PMID:10529422	Key roles of retinoic acid receptors alpha and beta in the patterning of the caudal hindbrain, pharyngeal arches and otocyst in the mouse.	Crabp1	TS15	9.5	EMAGE:240	Dupe V, Ghyselinck NB, Wendling O, Chambon P, Mark M
PMID:10529422	Key roles of retinoic acid receptors alpha and beta in the patterning of the caudal hindbrain, pharyngeal arches and otocyst in the mouse.	Crabp1	TS15	9.5 dpc	EMAGE:239	Dupe V, Ghyselinck NB, Wendling O, Chambon P, Mark M
PMID:10529422	Key roles of retinoic acid receptors alpha and beta in the patterning of the caudal hindbrain, pharyngeal arches and otocyst in the mouse.	Hoxd4	TS15	9.5 dpc	EMAGE:874	Dupe V, Ghyselinck NB, Wendling O, Chambon P, Mark M
PMID:10529422	Key roles of retinoic acid receptors alpha and beta in the patterning of the caudal hindbrain, pharyngeal arches and otocyst in the mouse.	Pax1	TS15	9.5 dpc	EMAGE:917	Dupe V, Ghyselinck NB, Wendling O, Chambon P, Mark M
